Folder,date,name,keycode,dominance,Audio Length,sentence_counts,word_counts,syll_counts,text,win,gender,party,state,post_date,post_likes,post_comments,post_likes_zscore,post_comments_zscore,follower_date,7days_followers,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,7days_followers_zscore,engagement_rate,engagement_rate_zscore,VUV,MFCC0,speaking_rate_s,speaking_rate_w,mean_f0,std_f0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,arousal_raw,valence_raw,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,angry,disgusted,fearful,happy,neutral,sad,surprised
2024-09-03_16-53-55_UTC_Mike_Rogers_C_dlwzFvM9b,2024/9/3,Mike Rogers,C_dlwzFvM9b,0.663290831,60.63997732,12,191,258,"think of this, since they've started all of this, and by the way, you got to be careful of them.  They're saying, oh, well, we'll scale them back. My opponent said she would never vote for an EV  mandate and then got elected and voted for an EV mandate. I would not trust them on going forward  on this issue that is so critical to a state like Michigan and Harris included. 2,400 jobs at  Stellantis layoffs, 1,000 jobs at General Motors announced layoffs. Ford says they're pulling back  on plants, lost $100,000 plus per EV that they sold. Think of that. And this is all because of  government mandates, government intervention. They told the car companies you got to build them,  told buyers you're going to have to buy them eventually. And it's wrong for the state. It's  wrong for the country. Markets work, mandates don't. And it's really having a negative impact  here. And you hope that they wake up at least and see the damage that they're doing. Washington DC  couldn't make it.  Manage their way out of a paper bag, let alone one seventh of our economy.",L,M,Republican,Michigan,2024/9/3,53,0,-0.230973644,-0.658197728,2024/9/10,63,53.0,0.841269841,2.012419851,0.0,-0.287746402,-1.622580799,0.841269841,0.547998209,0.37104334,-1.106798066,-1.316198856,-0.80251591,-0.909219696,-0.598626271,-0.141858775,-0.273255374,-0.588851531,-0.868879692,0.89787643,0.482338498,-0.003338572,-0.791360731,-1.136247785,-0.993376922,0.029735376,-0.205204774,0.472114594,0.224242117,0.618170715,0.095268204,0.04792207,0.533004889,0.059055118,0.330184045,0.578740157,0.594488189,0.562992126,-0.279189963,0.115773911,0.121308517,0.144360876,0.661417323,0.039370079,0.0,0.0,0.122047244,0.11023622,0.066929134,-0.5123767769416055,-0.3385980284165243,-0.2561630815125644,-0.6117565374333472,0.9476884408569044,-0.3223093065592589,-0.2278889876890748
2024-09-03_18-22-40_UTC_Ted_Cruz_C_dwJpVP1Z9,2024/9/3,Ted Cruz,C_dwJpVP1Z9,0.556984031,60.92,13,177,283,"that particular bill was a terrible bill. It was a partisan bill that Chuck Schumer was responsible  for and it would have made the problem worse. So that bill codified, put into law, Joe Biden and  Kamala Harris' catch and release policies. It put into law that illegal immigrants would be given  work permits when they got here. It also put into law that illegal immigrants would be given  taxpayer-funded lawyers. It gave billions of dollars to sanctuary cities and to the non-governmental  organizations that are helping the human traffickers. And here was the worst part about it.  do that now. He doesn't need the bill to do that now. So understand the basic facts.  It normalized 5,000 illegal immigrants a day.  That's 1.8 million a year.  And it normalized that every year in perpetuity.  It was a terrible bill.  When Joe Biden and Kamala Harris came into office, they inherited the lowest rate of illegal immigration in 45 years.  I worked hand in hand with President Trump to secure the border, and we achieved incredible success.",W,M,Republican,Texas,2024/9/3,4278,330,-0.169567234,0.530214801,2024/9/10,1242247,4278.0,0.00344376,-0.170040944,0.000265648,0.529482461,1.183079318,0.003709407,0.304838028,-0.61809952,-1.890746106,-0.680437791,-1.312869507,-1.085121404,-0.144116074,-1.138080584,-1.117021097,-1.080883757,0.433875327,1.180510662,-0.176096407,-1.718160383,-0.651322742,0.177296847,-0.467563764,-0.315765096,-0.184165636,0.49279046,0.300557081,0.402154777,0.17880759,0.177149323,0.558112157,0.205405405,0.368961783,0.464864865,0.502702703,0.535135135,-0.369541867,0.188408757,0.209150466,0.15708249,0.0,0.0,0.0,0.027027027,0.881081081,0.005405405,0.086486486,-0.5136698088192415,0.754853210922667,-0.2567716485057627,0.303419183827238,0.2986049019949292,-0.3237259720384698,-0.2279129354823434
2024-09-03_23-11-05_UTC_Bob_Casey_C_eRKK1vFyz,2024/9/3,Bob Casey,C_eRKK1vFyz,0.725951316,24.96,7,69,106,"People of Pittsburgh, southwestern Pennsylvania, you invented your own future by your hard work and your innovation.  Steelworkers in Pennsylvania built the tanks and the battleships during World War one and World War two  I don't think I have to tell this crowd much about the story of labor in western Pennsylvania.  You helped build Pennsylvania.  You helped build our nation.  You did it.  Just think about our history.",L,M,Democratic,Pennsylvania,2024/9/3,133,6,-0.286225,-0.248528998,2024/9/10,20681,133.0,0.006431024,-0.285788209,0.000290121,-0.242798932,-1.381669499,0.006721145,0.387034669,1.528578043,-3.595891898,-1.328924095,-1.607496988,1.432725051,0.361679602,2.488433838,-0.354975777,-0.406096704,-0.868879692,2.772491232,-1.657574944,1.051073761,-0.541931355,0.443476919,0.13238402,0.24217725,-0.167730807,0.427215902,0.245402745,0.685959293,0.30265556,0.265842449,0.432042714,0.454545455,0.475753017,0.303030303,0.303030303,0.242424242,-0.159995366,0.261325279,0.188972316,0.175505011,0.333333333,0.03030303,0.03030303,0.393939394,0.03030303,0.0,0.181818182,2.2119763613348065,0.9644372035571382,-0.1028899003535019,-0.5663734826981,-1.135089108311138,-0.2710501638750246,-0.225384368293026
2024-09-04_02-27-09_UTC_Ted_Cruz_C_enm6LJlr5,2024/9/4,Ted Cruz,C_enm6LJlr5,0.75161946,87.8,18,258,417,"Well, listen, Sean, I think you just went through a very compelling indictment of the disaster, the train wreck that is Kamala Harris's record.  The one thing is I thought you were a little bit unfair when you criticized her phrase, her catchphrase, unburdened by what has been.  I mean, that that phrase is the central motto.  of her entire campaign. It ought to be the bumper sticker, Kamala Harris,  unburdened by what has been, because Kamala's presidential campaign is unburdened by her record,  is unburdened by truth. It is unburdened by reality. It is unburdened by the victims of  her policies. Her campaign is unburdened by the 13 servicemen and women that her failures  killed in Afghanistan. It is unburdened by the millions of Americans hurting from inflation.  It is unburdened by the families that can't afford to pay their bills anymore. It is unburdened  by the deaths that her open borders have caused. It is unburdened by the tragic murder of Lakin  Riley. It is unburdened by the tragic murder of Rachel Moran. It is unburdened by the tragic  murder of Jocelyn Nungary. It is unburdened from any acknowledgement that she is the sitting vice  president and Joe Biden is at least ostensibly still the president when he's not comatose  on a Delaware beach.  Unburdened.  It's her catchphrase for lying to the American people because she cannot defend the catastrophic  failures of her agenda. And that's the entire Democrat strategy is lie and pretend that they  don't support the policies that are hurting millions of Americans.",W,M,Republican,Texas,2024/9/4,8385,520,0.917838776,1.557270953,2024/9/11,1242264,8385.0,0.006749773,0.916995407,0.000418591,1.556105413,1.219050082,0.007168364,2.030359348,0.087759877,0.155605001,-0.511266831,-1.243829391,-0.35753108,-0.295896308,0.011507923,-0.320367896,-0.730994174,0.542438246,1.422768575,-0.944270463,1.031159609,-1.547293126,0.367930221,0.110465331,0.238164968,-0.318775141,0.487402243,0.16843374,0.356646569,0.217875804,0.163580852,0.360281905,0.237623762,0.291199723,0.564356436,0.534653465,0.594059406,-0.576071736,0.118485339,0.208350712,0.102195346,0.095709571,0.320132013,0.00330033,0.00660066,0.273927393,0.01320132,0.287128713,0.2829739985775512,-0.0352094593475831,-0.2122872937980351,-0.5977305002692886,0.2919917395945632,-0.3193822953506849,-0.2276499240053611
2024-09-04_15-57-51_UTC_Bob_Casey_C_gEWicpiOO,2024/9/4,Bob Casey,C_gEWicpiOO,0.578961094,27.28795918,16,106,162,"I got about a thousand different cookies and I got coffee.  setting up this little tour we got.  during small businesses.  Yuri is on the move.  Gary County, a lot of them here in the city.  to lift up this community because  I have 45 examples of investing in...  And I'm here with the former county executive.  I'll hear you, Terry.  i got uh...  Remember, the United States has a representative.  And, you know, one thing we've emphasized...  The woman I met when she was a  It's Bob Casey.  We're here in Erie, Pennsylvania.  in this campaign is how I've delivered for counties across the state.",L,M,Democratic,Pennsylvania,2024/9/4,84,2,-0.324957673,-0.504589177,2024/9/11,20679,84.0,0.004062092,-0.325707455,9.67e-05,-0.504740553,-1.38958293,0.004158808,0.596975418,-0.210520984,-2.27177748,-0.332979972,-0.740618287,-0.838185673,-0.138248563,-0.116346649,-0.331069373,0.050790364,0.718852988,0.24176125,-0.855107403,-0.621967215,1.479985511,1.673941816,-0.417405307,-0.094905264,0.136039531,0.418511912,0.186097951,0.723935342,0.147619679,0.09157068,0.452931917,0.144444444,0.682022269,0.311111111,0.333333333,0.344444444,-0.289573062,0.177269705,0.219188257,0.154267118,0.544444444,0.088888889,0.022222222,0.022222222,0.044444444,0.011111111,0.266666667,-0.4066114333929775,-0.0403197043258754,-0.1601863664142565,-0.1343207959829663,0.3612315786934863,-0.2158942849843881,1.3693364550118572
2024-09-04_17-21-24_UTC_Bob_Casey_C_gNX14xg-o,2024/9/4,Bob Casey,C_gNX14xg-o,0.536845444,109.5629705,44,412,604,"and support all these bans that are going around the country because of the Dobbs decision,  and I guess you'd vote for him.  But I think in the end, we're going to vote in big numbers,  we're going to protect our Senate majority, and pass the Women's Health Protection Act.  I do. I do.  Look, he lied about where he lives.  The Associated Press a year ago, August of 2023, caught him in the lie.  Associated Press said, I'm quoting,  a review of public records, real estate holdings, and footage from recent interviews  indicates he still lives on Connecticut's Gold Coast,  one of the densest concentrations of wealth.  Fentanyl producer? I think it's very clear.  That's what he said.  Look, the remedy here is to pass the Women's Health Protection Act,  which I've already voted to advance in the Senate.  He will not vote for that bill.  That's the remedy.  So he said it right there. He said he's responsible for the investments of the hedge fund that he was the CEO of.  What were those investments?  He increased investments in China by 108,000%.  He also made investments that helped build China's military.  And he invested in the largest producer of fentanyl in China.  Why would you make investments like that?  Look, I understand everybody wants to make some money, but by investing in China, their military, and their largest...  very happy.  He was responsible for those investments.  How about you?  Exceptions in your view?  in America. Look, this is about telling the truth to the people you seek to represent.  He was not living in Pennsylvania when he said that, and that's the problem here. How  do you seek to represent people when you're lying to them about living in the state that  you seek to represent?  Look, this is in a Republican debate.  He was asked a very specific question about exceptions.  He did not mention an exception for rape.  He did not mention an exception for incest.  Those are his words.  He also said around the overturning of Roe in the Dobbs case  that the decision in that case made him very...  Alright, whenever you're ready.  to protect women's rights. So it's a very clear choice for voters in this Senate race.  And if you want to vote for a senator who's going to advance those protections for women,  then you should vote for me. If you want to vote for a senator who's going to do something  else,",L,M,Democratic,Pennsylvania,2024/9/4,3537,59,2.404510089,3.144268379,2024/9/11,20679,3537.0,0.171043087,2.488116001,0.002853136,3.228469079,-1.38958293,0.173896223,-3.993125094,1.045811281,-1.206137643,0.729161417,0.472027036,-1.268807604,0.067769192,-1.440888077,-1.16502439,-0.356254478,-0.676427246,0.277549351,0.676876083,-1.72997905,0.391573176,0.877862557,-1.067342154,-0.318146309,-0.027482218,0.517894005,0.279173227,0.435824945,0.094430353,0.049519982,0.503812104,0.255319149,0.445629851,0.515957447,0.52393617,0.566489362,-0.372894964,0.197887665,0.266167682,0.134481721,0.207446809,0.002659574,0.0,0.007978723,0.039893617,0.138297872,0.603723404,-0.47418963795586,-0.2593609215374045,-0.2475671353927429,-0.4585756347427599,0.7900122158796635,-0.2833105237443521,0.0338495007214211
2024-09-04_21-58-53_UTC_Kari_Lake_C_gttqxBbwn,2024/9/4,Kari Lake,C_gttqxBbwn,0.639700204,19.24,9,70,99,"We want safe borders, safe streets.  We want to have an economy that's thriving.  I'm going to take that same fighting spirit I have here and take it back to D.C. and fight  for the people.  I'm Carrie Lake and I approve this message.  Diego's one of the most far-left people in Congress.  He is against the border wall.  He actually threatened ICE agents.  He attends defund the police rallies.",L,F,Republican,Arizona,2024/9/4,2652,119,-0.370517897,0.025219165,2024/9/11,811632,2652.0,0.003267491,-0.365678275,0.000146618,0.033123372,-1.537607515,0.003414109,0.224568837,-0.389026747,-1.935014647,0.133084065,0.218075828,0.437208129,0.045772883,-0.125873001,0.512388403,-0.162423601,1.012877558,0.372984286,-0.944270463,-0.289813834,-0.481286155,-0.209143077,-0.174818551,-0.027983355,-0.158619546,0.522935159,0.288783276,0.439366774,0.234109845,0.173379073,0.375782516,0.1875,0.506588712,0.235294118,0.235294118,0.352941176,0.094708343,0.141991308,0.184976874,0.166709076,0.235294118,0.058823529,0.0,0.411764706,0.058823529,0.0,0.176470588,-0.505924340974403,1.1329699919531857,-0.1256937465693924,-0.4030213225681102,-0.0094542177368977,-0.306795713006682,-0.2276897122201981
2024-09-05_00-23-03_UTC_Kari_Lake_C_g-NFSNB_9,2024/9/5,Kari Lake,C_g-NFSNB_9,0.660051548,89.7729932,34,348,478,"We're losing too many of them, and we don't have to live this way.  We can dream bigger, and we can think of better ways.  Do you want to make sure that our police departments are fully funded?  Vote for President Trump.  You want your dollar to go further?  Vote for President Trump.  Vote for Carrie Lake for Senate.  what we want to do is welcome people into our movement. We want to welcome people if they're  not sure where they stand, if they're looking at what's happening in this country and saying,  this isn't working out for me. It's not working out for my family.  I don't want to have to hear.  I don't want to see any more fentanyl pouring across the border.  So Carrie Lake for U.S. Senate?  that more young people are dying from fentanyl poisoning.  That's great.  Vote for President Trump.  Bigger opportunities for us than letting our kids get their hands on this stuff.  If you want to see the end of the fentanyl scourge, vote for President Trump and vote for Carrie Lake.  We're losing.  That miracle of that person, that child that's growing up and they're dying at 19,  what would they have accomplished at 40?  And if you want to see an end to endless, needless, stupid wars, vote for President Trump and vote for Carrie Lake.  You want to make sure we see job growth with American citizens, not just job growth with people here illegally?  Vote for President Trump and Carrie Lake.  Heck yes. We've got to vote President Trump, J.D. Vance, and Carrie Lake for U.S. Senate.  It's pretty obvious.  What would they have done at 50?  Vote Carrie Lake for U.S. Senate.  And you want to make sure we have a secure border.  Give them a reason to vote America first.  Give them a reason to vote Donald J. Trump.  Give them a reason to vote Carrie Lake for Senate.  How about this one?  Do you want to make sure that our kids are getting a great quality education at the school of our choice?",L,F,Republican,Arizona,2024/9/5,2404,42,-0.409822525,-0.361450089,2024/9/12,811898,2404.0,0.002960963,-0.405670728,5.17e-05,-0.359276929,-1.494071327,0.003012694,0.516222084,0.219680388,-0.076485979,0.41012781,0.702454354,1.171531163,0.904159562,1.346111023,1.767658349,1.59345611,-0.619823585,-1.35607219,-0.147047809,0.024356603,-0.217849318,0.145024774,0.999249479,0.035315371,-0.119041115,0.562522374,0.319644777,0.411586052,0.141582147,0.099251678,0.462985208,0.349030471,0.737757502,0.55401662,0.498614958,0.443213296,-0.083369763,0.177675719,0.224373436,0.161981063,0.387811634,0.011080332,0.024930748,0.113573407,0.304709141,0.060941828,0.096952909,0.2201394858443622,-0.2933922690518435,0.3470523905091923,-0.054391805545031,-0.2399986213847664,1.4932086619554377,-0.2161643138128663
2024-09-05_00-28-14_UTC_Kari_Lake_C_g-zAXqLyB,2024/9/5,Kari Lake,C_g-zAXqLyB,0.656130504,63.57798186,27,235,307,"Let's win in November!  were required to do at this moment.  I just want to remind you, sometimes it feels like God has been diminished.  We got God with us, and that's for sure.  And just as he was with Moses, and just as he was with David when he took down Goliath,  And just as if, as he was with those 56 incredible, brave men who signed those founding documents  that started this whole ball roll in America.  And we look into our children's faces, and that's our motivation, to get out, chase ballots, get involved.  Vote President Donald J. Trump and vote Carrie Lake for U.S. Senate.  Thank you so much.  I love you all.  He is with each and every one of us today.  to encourage us to get out.  This is what...  Because he's been pushed out of culture.  He's been pushed out of some families.  He's been pushed out of a lot of lives.  But that same God who chose Moses, that same God who parted the Red Sea,  is the same God that we have with us today.  We've got to remember that.  He's almighty.  He's absolutely almighty.  You know, we can change this.  We can turn this thing around.  The pastor spoke earlier, and it was so good to hear those words that he had.  can change all of this.  So guys, we've got God on our side.",L,F,Republican,Arizona,2024/9/5,4835,90,-0.024542085,-0.120409515,2024/9/12,811898,4835.0,0.005955182,-0.015017027,0.000110851,-0.114787588,-1.494071327,0.006066033,0.097017858,-0.053162172,-0.888477823,-0.399797724,0.322024976,1.042563696,1.361687485,1.222546282,1.65750246,0.406146972,0.385625141,-0.326871907,-0.468734143,-0.092352498,1.322434304,1.012930361,0.63779641,0.011800945,0.112369229,0.545128189,0.290892271,0.398427325,0.132739423,0.090341233,0.46202055,0.269230769,0.758559048,0.533653846,0.471153846,0.384615385,-0.091673863,0.201468793,0.219835885,0.166954445,0.423076923,0.0625,0.0,0.120192308,0.225961538,0.052884615,0.115384615,0.0782646008502685,0.1873495370577138,0.0927487008911723,0.6616589393232511,-0.6379811718740352,0.8660107017898776,-0.2200042933742131
2024-09-05_02-02-06_UTC_Colin_Allred_C_hJjiqM5pM,2024/9/5,Colin Allred,C_hJjiqM5pM,0.597767093,23.00099773,11,84,105,"Hey everybody, I'm here at the check stop.  You know, when I was going to Baylor,  this was a normal stop for me on my way from Dallas  down to Waco.  I got the apricot and the strawberry cream cheese  and they got my name almost right.  They put two L's in it, so pretty close.  And for me, I've been coming here for 20 plus years.  You gotta come here if you're passing through.  Go to the check stop.  Great food, Texas classic.",L,M,Democratic,Texas,2024/9/5,2287,58,0.658972571,0.13690773,2024/9/12,44950,2287.0,0.050878754,1.346182516,0.001290323,0.530160856,-1.623238343,0.052169077,-0.49030403,-0.396424158,-0.382599533,-0.862238751,0.194446094,-1.207269194,-0.102320782,-0.926771473,-1.049915858,-0.007358899,1.44054966,-0.581365068,-0.49034943,-0.516915579,1.33580947,-0.093070956,-1.031610562,-0.073739572,0.114378698,0.464889895,0.153704007,0.690441207,0.451408689,0.299425203,0.376063322,0.466666667,0.60045032,0.6,0.5,0.466666667,-0.726860187,0.163961454,0.546013559,0.070987546,0.666666667,0.266666667,0.0,0.066666667,0.0,0.0,0.0,-0.5132482306369317,-0.3142500285822045,-0.2558753321210741,-0.369018468692903,0.8016210528356188,-0.3226196117318138,-0.1932071211302716
2024-09-05_15-05-12_UTC_Colin_Allred_C_ijKf9qZA3,2024/9/5,Colin Allred,C_ijKf9qZA3,0.661253296,8.74,4,46,63,"I just want folks to vote.  That's something we have to make sure we do here in Texas.  And if I have the chance to serve us in the Senate, I will bring us together  around our shared values instead of pitting us against each other.",L,M,Democratic,Texas,2024/9/5,383,15,-0.594112441,-0.583446446,2024/9/12,44950,383.0,0.008520578,-0.543751699,0.000333704,-0.542073032,-1.623238343,0.008854283,0.725438068,-1.072543352,0.941528637,3.488572365,3.612762592,-0.872107043,-0.073295132,-0.438778839,-0.449514965,-0.588851531,1.248097214,-1.726584292,1.552295218,-0.053132431,0.053749318,-0.99948348,-0.086436255,0.019702963,-0.078236465,0.509069862,0.275215192,0.429146042,0.211544913,0.143285374,0.54405893,0.631578947,0.7490054,0.605263158,0.5,0.552631579,-0.370897696,0.180944543,0.314646013,0.136983189,0.578947368,0.315789474,0.0,0.026315789,0.0,0.0,0.078947368,-0.5127077873885225,-0.3408730234846822,-0.256831172772434,0.2893867470187199,0.4257987561965831,-0.3215722884330246,-0.2259918074448265
2024-09-05_18-16-07_UTC_Sherrod_Brown_C_i4_x3pEF-,2024/9/5,Sherrod Brown,C_i4_x3pEF-,0.596106634,45.93897959,15,152,210,"When I started this garden, I dug this over time, dug this area.  I got some stones that were just around construction sites and lined it with stones that you can  barely see because I haven't done a good job weeding or anything else this summer.  But with the help of the groundhogs and with my failure to water regularly because of the  campaign.  And my failure to weed regularly, we didn't do so well this year.  I planted tomatoes, squash, green beans, wax beans, some sunflowers.  The groundhogs got all the sunflowers for some reason.  These were planted later and they let them go.  Maybe the groundhogs went on vacation.  I don't know where they went.  We have pictures of my really good, really bountiful harvest of two years ago.  But the last two years, because of the campaign, have been pretty pathetic.  I don't weed enough.  I don't water enough.",L,M,Democratic,Ohio,2024/9/5,-1,20,,0.348199376,2024/9/12,28830,,,,0.000693722,0.416826762,-2.252001657,,,-0.226941183,-0.512405575,-0.836675097,-0.503435507,-0.088291363,0.191093215,-0.340664014,-1.072391069,-0.844708288,0.260174658,-0.04692943,0.910321186,-0.617179351,0.317220959,0.191145336,0.474376424,-0.09394061,-0.038652805,0.417160845,0.181142697,0.446882808,0.403796738,0.344998002,0.349239494,0.741935484,0.477518142,0.352941176,0.323529412,0.323529412,0.136108284,0.370964087,0.148723336,0.105770245,0.147058824,0.0,0.0,0.558823529,0.147058824,0.058823529,0.0,0.0322294971263048,0.2323835644911007,-0.1864556862300719,-0.2605921672699917,0.0701166115532529,-0.1280251029094553,-0.2145077020710771
2024-09-05_18-21-08_UTC_Kari_Lake_C_i5lC5q4Mx,2024/9/5,Kari Lake,C_i5lC5q4Mx,0.64418271,79.4,19,264,361,"they would have probably skipped the debate altogether.  Well, I agree and I disagree.  I agree in that I wish he could have done the debate on Joe Rogan.  That would have been massive.  But these cowardly Democrats won't do it.  And you're right, Greg, the mainstream legacy media is dying.  We're watching a slow, painful death in front of our very eyes.  But where they have power is maybe no one's watching their show, but it becomes a.  They'll take the story, they'll turn it into a tweet, and then that tweet gets shared around the Internet,  or MSN News or Yahoo News or Apple News picks it up, and it's in everybody's morning mailbox.  But the podcasts are a great way to reach people.  You know, I'm facing the same situation here in Arizona.  I'm going to be debating Ruben Gallego.  And, you know, they want to do it with these NPR, you know, person running the show and doing all the moderating.  So if you balk and say, hey, let's do it in a more fair and level playing field, then they will just accuse you of not wanting to do the debate.  So, you know, we're forced to go into whatever hostile territory they want, which we're okay doing because we have the better ideas and we are not afraid.  So I think in that way, when it came to the last debate, I don't think President Trump really had a choice because.  ratings are reflective of.  that's where they end up having a little bit more power than their...",L,F,Republican,Arizona,2024/9/5,4154,103,-0.132471324,-0.055127693,2024/9/12,811898,4154.0,0.005116406,-0.124451487,0.000126863,-0.048571725,-1.494071327,0.005243269,0.12556229,0.437394211,-0.223485053,-0.841220073,-0.436493046,0.74643137,0.470672064,0.764699787,1.054081305,0.82509371,-0.868879692,-0.069030152,-0.306050665,-0.201213081,-0.112258954,-0.58928575,0.862211694,-0.010132169,-0.103177347,0.414935755,0.293653887,0.327210037,0.122832102,0.124870678,0.603791597,0.28680203,0.641336535,0.616751269,0.505076142,0.601522843,-0.192608349,0.236916836,0.353949907,0.127155561,0.271573604,0.012690355,0.0,0.068527919,0.434010152,0.0,0.21319797,-0.4240180013941301,0.3849428380389859,0.2057339827623026,-0.4005149736448533,-0.3516431167603126,1.019467023045071,-0.2272222330699969
2024-09-05_18-49-22_UTC_Bob_Casey_C_i811jhCdD,2024/9/5,Bob Casey,C_i811jhCdD,0.63862555,5.82,3,24,36,"We're here at Lavery Brewing in Erie, Pennsylvania.  And you know, Erie is a city, a county, and a lake.  So here's to Erie.",L,M,Democratic,Pennsylvania,2024/9/5,131,1,-0.287805925,-0.568604222,2024/9/12,20689,131.0,0.006331867,-0.28745911,4.83e-05,-0.570267115,-1.350015776,0.006380202,0.634370474,1.634542293,0.140333289,1.824953104,1.232275175,0.51565216,-0.304685727,-0.974033223,-0.979823546,-1.86813532,1.953756183,0.372984286,0.482338498,0.304945207,0.024957171,0.639684281,-2.313027886,0.091848064,-0.082562162,0.604222043,0.37715952,0.441254491,0.20032695,0.134376892,0.535247268,0.689655172,0.761207582,0.448275862,0.482758621,0.344827586,-0.056619373,0.173611322,0.281215025,0.111260003,0.206896552,0.0,0.0,0.034482759,0.0,0.310344828,0.448275862,-0.0512394367044206,13.31250599456999,-0.1219873374759196,-0.4003332886272455,-1.2079616726821036,0.4225902470295629,0.4541761860422923
